,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,label
15516,15516,316013007,2017-01-13T03:25:16,44.21534000000001,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6840,6840,316013007,2017-01-06T08:34:06,44.21534000000001,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
4387,4387,316013007,2017-01-04T09:53:57,44.21534000000001,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
27320,27320,316013007,2017-01-22T09:56:17,44.21534000000001,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28340,28340,316013007,2017-01-23T04:50:25,44.21534000000001,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26300,26300,316013007,2017-01-21T15:03:10,44.21556,-76.42788,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
25095,25095,316013007,2017-01-20T16:43:26,44.21922,-76.44581,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
10173,10173,316013007,2017-01-08T23:09:08,44.22024,-76.46379,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
33613,33613,316013007,2017-01-27T07:12:45,44.21851,-76.44619,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
39567,39567,316013007,2017-01-31T23:12:34,44.21835,-76.44981,-0.1,-49.6,95,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19249,19249,316013007,2017-01-16T03:27:37,44.21534000000001,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35756,35756,316013007,2017-01-28T23:28:24,44.21534000000001,-76.42604,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8203,8203,316013007,2017-01-07T10:25:26,44.21533,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
25931,25931,316013007,2017-01-21T08:12:38,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
16635,16635,316013007,2017-01-14T01:10:27,44.21984000000001,-76.45888000000002,-0.1,-49.6,96,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8277,8277,316013007,2017-01-07T11:49:54,44.2182,-76.44296999999997,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37346,37346,316013007,2017-01-30T05:14:55,44.22244,-76.47075,-0.1,-49.6,121,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18863,18863,316013007,2017-01-15T20:17:19,44.21753,-76.44075,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12605,12605,316013007,2017-01-10T20:43:09,44.22001,-76.45321,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28742,28742,316013007,2017-01-23T12:28:24,44.2182,-76.44815,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37991,37991,316013007,2017-01-30T17:51:40,44.21533,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
21547,21547,316013007,2017-01-17T22:17:51,44.21576,-76.42894,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31754,31754,316013007,2017-01-25T20:28:46,44.21533,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
15451,15451,316013007,2017-01-13T02:12:48,44.21692,-76.44643,-0.1,-49.6,95,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
24160,24160,316013007,2017-01-19T23:27:58,44.21534000000001,-76.42604,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37459,37459,316013007,2017-01-30T07:20:36,44.21536,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
13929,13929,316013007,2017-01-11T21:34:19,44.21764,-76.43791,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20265,20265,316013007,2017-01-16T22:34:12,44.2171,-76.43409,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35417,35417,316013007,2017-01-28T17:01:48,44.21552,-76.42721,-0.1,-49.6,105,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
36205,36205,316013007,2017-01-29T07:57:19,44.21534000000001,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26849,26849,316013007,2017-01-22T01:11:09,44.21904,-76.4532,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12283,12283,316013007,2017-01-10T14:43:26,44.21909,-76.45281999999997,-0.1,-49.6,104,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
27834,27834,316013007,2017-01-22T19:28:38,44.21533,-76.42604,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
14487,14487,316013007,2017-01-12T08:14:26,44.21535,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
21314,21314,316013007,2017-01-17T18:00:10,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23880,23880,316013007,2017-01-19T18:19:08,44.21718,-76.43642,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23594,23594,316013007,2017-01-19T13:01:37,44.2189,-76.45009,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30500,30500,316013007,2017-01-24T21:07:39,44.21875,-76.4558,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
3187,3187,316013007,2017-01-03T11:46:56,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12082,12082,316013007,2017-01-10T10:57:28,44.2215,-76.46234,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
3984,3984,316013007,2017-01-04T02:26:40,44.21534000000001,-76.42602,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18683,18683,316013007,2017-01-15T16:56:08,44.21536,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
38778,38778,316013007,2017-01-31T08:32:38,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6558,6558,316013007,2017-01-06T03:17:57,44.2168,-76.43829000000002,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
38670,38670,316013007,2017-01-31T06:31:55,44.2209,-76.46252,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18257,18257,316013007,2017-01-15T08:57:56,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17030,17030,316013007,2017-01-14T09:13:25,44.21535,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31292,31292,316013007,2017-01-25T11:55:51,44.22026,-76.45998,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26417,26417,316013007,2017-01-21T17:13:28,44.22271,-76.47109,-0.1,-49.6,114,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31105,31105,316013007,2017-01-25T08:26:05,44.21535,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18511,18511,316013007,2017-01-15T13:43:02,44.22013,-76.45878,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23612,23612,316013007,2017-01-19T13:24:57,44.21836,-76.44413,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12856,12856,316013007,2017-01-11T01:28:34,44.21533,-76.42603000000003,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6636,6636,316013007,2017-01-06T04:45:17,44.21534000000001,-76.42603000000003,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17282,17282,316013007,2017-01-14T14:04:17,44.21666,-76.43385,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
32705,32705,316013007,2017-01-26T14:04:31,44.21535,-76.42619,-0.1,-49.6,110,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
34660,34660,316013007,2017-01-28T02:38:57,44.21949,-76.45340999999998,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35378,35378,316013007,2017-01-28T16:05:38,44.21747,-76.43858,-0.1,-49.6,96,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
9058,9058,316013007,2017-01-08T02:18:26,44.21533,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
32438,32438,316013007,2017-01-26T09:07:10,44.21536,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
689,689,316013007,2017-01-01T12:48:07,44.2155,-76.42715,-0.1,-49.6,106,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
38171,38171,316013007,2017-01-30T21:14:29,44.21852,-76.44676,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
11900,11900,316013007,2017-01-10T07:33:07,44.21531,-76.42600999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30563,30563,316013007,2017-01-24T22:17:27,44.21603,-76.43175,-0.1,-49.6,93,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35451,35451,316013007,2017-01-28T17:49:06,44.21543,-76.42806999999998,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23148,23148,316013007,2017-01-19T03:57:07,44.22048,-76.45698,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
3555,3555,316013007,2017-01-03T18:34:19,44.2223,-76.46843,-0.1,-49.6,103,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
5710,5710,316013007,2017-01-05T10:36:47,44.21533,-76.42605,-0.1,-49.6,117,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23138,23138,316013007,2017-01-19T03:45:47,44.21534000000001,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18245,18245,316013007,2017-01-15T08:44:21,44.21536,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
29291,29291,316013007,2017-01-23T22:42:59,44.22099,-76.46426,-0.1,-49.6,104,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
10486,10486,316013007,2017-01-09T04:59:09,44.21534000000001,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
11170,11170,316013007,2017-01-09T17:54:46,44.21536,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30499,30499,316013007,2017-01-24T21:06:34,44.21968,-76.46044,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8082,8082,316013007,2017-01-07T08:06:57,44.21535,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12539,12539,316013007,2017-01-10T19:29:39,44.21533,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26012,26012,316013007,2017-01-21T09:42:56,44.21534000000001,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17804,17804,316013007,2017-01-15T00:18:07,44.21603,-76.4312,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
39431,39431,316013007,2017-01-31T20:40:29,44.21999,-76.45416,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23336,23336,316013007,2017-01-19T07:27:10,44.21536,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35254,35254,316013007,2017-01-28T13:46:34,44.21618,-76.43177,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37530,37530,316013007,2017-01-30T08:59:38,44.21534000000001,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2506,2506,316013007,2017-01-02T23:06:56,44.22142,-76.46415999999998,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35123,35123,316013007,2017-01-28T11:21:36,44.22156,-76.46916999999998,-0.1,-49.6,109,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
33903,33903,316013007,2017-01-27T12:36:47,44.21538,-76.42667,-0.1,-49.6,103,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
29475,29475,316013007,2017-01-24T02:07:37,44.22089,-76.46759,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31322,31322,316013007,2017-01-25T12:29:30,44.21794000000001,-76.44296,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
14430,14430,316013007,2017-01-12T07:08:09,44.2214,-76.46386,-0.1,-49.6,104,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23990,23990,316013007,2017-01-19T20:19:47,44.21556,-76.42732,-0.1,-49.6,105,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30932,30932,316013007,2017-01-25T05:13:10,44.22044,-76.46233000000002,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
39569,39569,316013007,2017-01-31T23:14:48,44.21723,-76.4407,-0.1,-49.6,95,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28736,28736,316013007,2017-01-23T12:21:48,44.22306,-76.47176999999998,-0.1,-49.6,120,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
523,523,316013007,2017-01-01T09:41:29,44.21535,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18677,18677,316013007,2017-01-15T16:49:18,44.21558,-76.42834,-0.1,-49.6,95,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
25965,25965,316013007,2017-01-21T08:50:18,44.21535,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8673,8673,316013007,2017-01-07T19:09:48,44.2203,-76.46070999999998,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
13115,13115,316013007,2017-01-11T06:17:21,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30116,30116,316013007,2017-01-24T14:01:58,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
34477,34477,316013007,2017-01-27T23:15:28,44.21691,-76.44039000000002,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37048,37048,316013007,2017-01-29T23:37:17,44.21792,-76.44256999999998,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31847,31847,316013007,2017-01-25T22:10:59,44.22084,-76.4647,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
34102,34102,316013007,2017-01-27T16:18:39,44.22199000000001,-76.46823,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23558,23558,316013007,2017-01-19T12:20:27,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
27603,27603,316013007,2017-01-22T15:13:36,44.22266,-76.47033,-0.1,-49.6,111,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35014,35014,316013007,2017-01-28T09:18:26,44.21534000000001,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2056,2056,316013007,2017-01-02T14:42:28,44.2198,-76.45673000000002,-0.1,-49.6,96,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28606,28606,316013007,2017-01-23T09:51:57,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
34331,34331,316013007,2017-01-27T20:32:48,44.21599000000001,-76.42817,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
9773,9773,316013007,2017-01-08T15:44:17,44.21809,-76.44699,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
1666,1666,316013007,2017-01-02T07:19:11,44.21535,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20513,20513,316013007,2017-01-17T03:10:13,44.22088,-76.46014,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28693,28693,316013007,2017-01-23T11:34:21,44.21548,-76.42668,-0.1,-49.6,108,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17286,17286,316013007,2017-01-14T14:08:47,44.21888,-76.45009,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6449,6449,316013007,2017-01-06T00:40:07,44.21821,-76.44268000000002,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
339,339,316013007,2017-01-01T06:15:51,44.21535,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
3610,3610,316013007,2017-01-03T19:35:10,44.2184,-76.44234,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12305,12305,316013007,2017-01-10T15:08:08,44.21915,-76.44739,-0.1,-49.6,95,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30869,30869,316013007,2017-01-25T03:58:36,44.22108,-76.46247,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
15310,15310,316013007,2017-01-12T23:36:26,44.21863,-76.44753,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
3551,3551,316013007,2017-01-03T18:29:58,44.21939,-76.45211,-0.1,-49.6,104,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26903,26903,316013007,2017-01-22T02:10:38,44.21974,-76.45804,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
33672,33672,316013007,2017-01-27T08:19:28,44.21535,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
