MMSI,Longitude,Latitude,SOG,COG,Heading
316013007,-76.47304,44.22479,-0.1,-49.6,167.0
316013007,-76.47703,44.23262,-0.1,-49.6,101.0
316013007,-76.47705,44.2326,-0.1,-49.6,100.0
316013007,-76.47629,44.23261,-0.1,-49.6,100.0
316013007,-76.47705,44.23262,-0.1,-49.6,101.0
316013007,-76.47377,44.22672,-0.1,-49.6,163.0
316013007,-76.47705,44.23259,-0.1,-49.6,100.0
316013007,-76.47707,44.23261,-0.1,-49.6,101.0
316013007,-76.46713,44.22218,-0.1,-49.6,103.0
316013007,-76.46336,44.22157,-0.1,-49.6,104.0
316013007,-76.47683,44.23264,-0.1,-49.6,96.0
316013007,-76.4506,44.21959,-0.1,-49.6,105.0
316013007,-76.47422,44.22877,-0.1,-49.6,163.0
316013007,-76.45892,44.22087,-0.1,-49.6,104.0
316013007,-76.47475,44.23144,-0.1,-49.6,171.0
316013007,-76.47338,44.22437,-0.1,-49.6,157.0
316013007,-76.47149,44.22279,-0.1,-49.6,101.0
316013007,-76.47705,44.23261,-0.1,-49.6,101.0
316013007,-76.455,44.22026,-0.1,-49.6,104.0
316013007,-76.43026,44.21623,-0.1,-49.6,109.0
316013007,-76.47704,44.23259,-0.1,-49.6,101.0
316013007,-76.44626,44.21891,-0.1,-49.6,106.0
316013007,-76.43818,44.2176,-0.1,-49.6,106.0
316013007,-76.44218,44.21823,-0.1,-49.6,104.0
316013007,-76.42606,44.21534,-0.1,-49.6,116.0
316013007,-76.42606,44.21534,-0.1,-49.6,116.0
316013007,-76.42718,44.2157,-0.1,-49.6,116.0
316013007,-76.43425,44.21695,-0.1,-49.6,105.0
316013007,-76.42606,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,116.0
316013007,-76.44109,44.21832,-0.1,-49.6,96.0
316013007,-76.42611,44.21535,-0.1,-49.6,115.0
316013007,-76.42606,44.21534,-0.1,-49.6,116.0
316013007,-76.42606,44.21534,-0.1,-49.6,116.0
316013007,-76.42606,44.21533,-0.1,-49.6,116.0
316013007,-76.43679,44.21764,-0.1,-49.6,98.0
316013007,-76.42606,44.21532,-0.1,-49.6,113.0
316013007,-76.43269,44.21684,-0.1,-49.6,103.0
316013007,-76.45672,44.2203,-0.1,-49.6,93.0
316013007,-76.42914,44.21607,-0.1,-49.6,103.0
316013007,-76.46088,44.22068,-0.1,-49.6,94.0
316013007,-76.47473,44.23156,-0.1,-49.6,156.0
316013007,-76.44512,44.21885,-0.1,-49.6,94.0
316013007,-76.46843,44.22159,-0.1,-49.6,99.0
316013007,-76.47405,44.22523,-0.1,-49.6,165.0
316013007,-76.47219,44.22282,-0.1,-49.6,138.0
316013007,-76.47703,44.2326,-0.1,-49.6,101.0
316013007,-76.47703,44.2326,-0.1,-49.6,100.0
316013007,-76.47703,44.2326,-0.1,-49.6,101.0
316013007,-76.44919,44.21937,-0.1,-49.6,96.0
316013007,-76.45322,44.21993,-0.1,-49.6,94.0
316013007,-76.47703,44.2326,-0.1,-49.6,100.0
316013007,-76.47468,44.22842,-0.1,-49.6,175.0
316013007,-76.47703,44.23259,-0.1,-49.6,100.0
316013007,-76.47702,44.23259,-0.1,-49.6,100.0
316013007,-76.46497,44.22116,-0.1,-49.6,96.0
316013007,-76.47704,44.2326,-0.1,-49.6,100.0
316013007,-76.47703,44.2326,-0.1,-49.6,100.0
316013007,-76.47704,44.2326,-0.1,-49.6,100.0
316013007,-76.47647,44.23258,-0.1,-49.6,97.0
316013007,-76.47696,44.23264,-0.1,-49.6,98.0
316013007,-76.47705,44.23262,-0.1,-49.6,100.0
316013007,-76.47704,44.23261,-0.1,-49.6,99.0
316013007,-76.47438,44.22841,-0.1,-49.6,181.0
316013007,-76.47704,44.23261,-0.1,-49.6,100.0
316013007,-76.47704,44.23261,-0.1,-49.6,100.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.47705,44.23261,-0.1,-49.6,99.0
316013007,-76.4648,44.2206,-0.1,-49.6,105.0
316013007,-76.47456,44.23139,-0.1,-49.6,172.0
316013007,-76.47437,44.22544,-0.1,-49.6,177.0
316013007,-76.47704,44.23261,-0.1,-49.6,100.0
316013007,-76.47703,44.23261,-0.1,-49.6,100.0
316013007,-76.47705,44.23261,-0.1,-49.6,100.0
316013007,-76.43511,44.21569,-0.1,-49.6,97.0
316013007,-76.4482,44.21742,-0.1,-49.6,104.0
316013007,-76.47283,44.22258,-0.1,-49.6,126.0
316013007,-76.46931,44.22137,-0.1,-49.6,103.0
316013007,-76.4604,44.21957,-0.1,-49.6,106.0
316013007,-76.45659,44.2188,-0.1,-49.6,101.0
316013007,-76.45209,44.21807,-0.1,-49.6,102.0
316013007,-76.42605,44.21535,-0.1,-49.6,117.0
316013007,-76.43974,44.21618,-0.1,-49.6,96.0
316013007,-76.42605,44.21534,-0.1,-49.6,117.0
316013007,-76.44433,44.21676,-0.1,-49.6,99.0
316013007,-76.42603,44.21533,-0.1,-49.6,116.0
316013007,-76.42822,44.2159,-0.1,-49.6,108.0
316013007,-76.4263,44.21536,-0.1,-49.6,109.0
316013007,-76.43112,44.21542,-0.1,-49.6,93.0
316013007,-76.42772,44.21549,-0.1,-49.6,101.0
316013007,-76.44001,44.21766,-0.1,-49.6,98.0
316013007,-76.42606,44.21533,-0.1,-49.6,116.0
316013007,-76.45121,44.21955,-0.1,-49.6,98.0
316013007,-76.45893,44.22068,-0.1,-49.6,96.0
316013007,-76.43592,44.21707,-0.1,-49.6,96.0
316013007,-76.4554,44.22021,-0.1,-49.6,97.0
316013007,-76.44769,44.21896,-0.1,-49.6,98.0
316013007,-76.44358,44.21827,-0.1,-49.6,99.0
316013007,-76.46251,44.22099,-0.1,-49.6,97.0
316013007,-76.47016,44.22183,-0.1,-49.6,102.0
316013007,-76.46607,44.22136,-0.1,-49.6,97.0
316013007,-76.47504,44.2295,-0.1,-49.6,176.0
316013007,-76.47411,44.22344,-0.1,-49.6,156.0
316013007,-76.47516,44.23199,-0.1,-49.6,143.0
316013007,-76.47515,44.22646,-0.1,-49.6,176.0
316013007,-76.43231,44.21668,-0.1,-49.6,93.0
316013007,-76.47704,44.23261,-0.1,-49.6,101.0
316013007,-76.47666,44.23261,-0.1,-49.6,95.0
316013007,-76.47704,44.23261,-0.1,-49.6,101.0
316013007,-76.47692,44.23265,-0.1,-49.6,96.0
316013007,-76.47385,44.22912,-0.1,-49.6,176.0
316013007,-76.47703,44.23261,-0.1,-49.6,101.0
316013007,-76.47704,44.23261,-0.1,-49.6,101.0
316013007,-76.46707,44.22008,-0.1,-49.6,108.0
316013007,-76.47435,44.23158,-0.1,-49.6,168.0
316013007,-76.47371,44.22621,-0.1,-49.6,175.0
316013007,-76.46275,44.21915,-0.1,-49.6,101.0
316013007,-76.45382,44.21774,-0.1,-49.6,101.0
316013007,-76.44943,44.2171,-0.1,-49.6,102.0
316013007,-76.44042,44.21592,-0.1,-49.6,93.0
316013007,-76.45834,44.21841,-0.1,-49.6,102.0
316013007,-76.47704,44.23261,-0.1,-49.6,101.0
316013007,-76.44497,44.2165,-0.1,-49.6,100.0
316013007,-76.43645,44.21569,-0.1,-49.6,96.0
316013007,-76.47289,44.22326,-0.1,-49.6,156.0
316013007,-76.4325,44.21541,-0.1,-49.6,92.0
316013007,-76.42893,44.21559,-0.1,-49.6,98.0
316013007,-76.47705,44.2326,-0.1,-49.6,101.0
316013007,-76.42605,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42677,44.21541,-0.1,-49.6,105.0
316013007,-76.47055,44.22125,-0.1,-49.6,119.0
316013007,-76.42604,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42614,44.21535,-0.1,-49.6,112.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42606,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.4274,44.21554,-0.1,-49.6,106.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.43119,44.21633,-0.1,-49.6,96.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.43456,44.21686,-0.1,-49.6,97.0
316013007,-76.44585,44.2186,-0.1,-49.6,96.0
316013007,-76.43855,44.21748,-0.1,-49.6,96.0
316013007,-76.44191,44.21799,-0.1,-49.6,96.0
316013007,-76.44983,44.21913,-0.1,-49.6,94.0
316013007,-76.457,44.22018,-0.1,-49.6,98.0
316013007,-76.45319,44.21956,-0.1,-49.6,96.0
316013007,-76.46427,44.22142,-0.1,-49.6,97.0
316013007,-76.4709,44.22228,-0.1,-49.6,96.0
316013007,-76.47395,44.22323,-0.1,-49.6,133.0
316013007,-76.4603,44.22073,-0.1,-49.6,97.0
316013007,-76.47513,44.22883,-0.1,-49.6,179.0
316013007,-76.47501,44.23173,-0.1,-49.6,154.0
316013007,-76.47667,44.23259,-0.1,-49.6,98.0
316013007,-76.47524,44.22594,-0.1,-49.6,180.0
316013007,-76.47704,44.23262,-0.1,-49.6,102.0
316013007,-76.47703,44.23261,-0.1,-49.6,101.0
316013007,-76.46754,44.22192,-0.1,-49.6,94.0
316013007,-76.47702,44.23263,-0.1,-49.6,101.0
316013007,-76.47701,44.23263,-0.1,-49.6,101.0
316013007,-76.47704,44.23263,-0.1,-49.6,102.0
316013007,-76.47703,44.23262,-0.1,-49.6,101.0
316013007,-76.47702,44.23263,-0.1,-49.6,102.0
316013007,-76.47703,44.23263,-0.1,-49.6,102.0
316013007,-76.47702,44.23262,-0.1,-49.6,102.0
316013007,-76.47703,44.23262,-0.1,-49.6,102.0
316013007,-76.47705,44.23262,-0.1,-49.6,102.0
316013007,-76.47705,44.23262,-0.1,-49.6,102.0
316013007,-76.47703,44.23262,-0.1,-49.6,102.0
316013007,-76.47702,44.23262,-0.1,-49.6,102.0
316013007,-76.47705,44.23262,-0.1,-49.6,101.0
316013007,-76.47627,44.23269,-0.1,-49.6,99.0
316013007,-76.47703,44.23263,-0.1,-49.6,102.0
316013007,-76.47702,44.23262,-0.1,-49.6,102.0
316013007,-76.47701,44.23262,-0.1,-49.6,102.0
316013007,-76.47704,44.23262,-0.1,-49.6,102.0
316013007,-76.47441,44.23163,-0.1,-49.6,167.0
316013007,-76.47393,44.22642,-0.1,-49.6,170.0
316013007,-76.47404,44.22897,-0.1,-49.6,180.0
316013007,-76.45231,44.21962,-0.1,-49.6,100.0
316013007,-76.44781,44.21898,-0.1,-49.6,101.0
316013007,-76.4727,44.22341,-0.1,-49.6,144.0
316013007,-76.46969,44.22192,-0.1,-49.6,100.0
316013007,-76.47702,44.23261,-0.1,-49.6,102.0
316013007,-76.47703,44.23262,-0.1,-49.6,102.0
316013007,-76.4401,44.21789,-0.1,-49.6,100.0
316013007,-76.44395,44.21843,-0.1,-49.6,101.0
316013007,-76.43182,44.21662,-0.1,-49.6,105.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.43568,44.21724,-0.1,-49.6,102.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.46586,44.22143,-0.1,-49.6,100.0
316013007,-76.42619,44.21537,-0.1,-49.6,113.0
316013007,-76.42602,44.21533,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.42605,44.21537,-0.1,-49.6,116.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,115.0
316013007,-76.46131,44.22087,-0.1,-49.6,100.0
316013007,-76.45683,44.22024,-0.1,-49.6,100.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.43591,44.21632,-0.1,-49.6,90.0
316013007,-76.43984,44.2166,-0.1,-49.6,91.0
316013007,-76.43252,44.2161,-0.1,-49.6,90.0
316013007,-76.42821,44.21582,-0.1,-49.6,112.0
316013007,-76.42603,44.21534,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.44332,44.21687,-0.1,-49.6,90.0
316013007,-76.4633,44.21969,-0.1,-49.6,98.0
316013007,-76.47009,44.22198,-0.1,-49.6,121.0
316013007,-76.46661,44.22042,-0.1,-49.6,108.0
316013007,-76.47275,44.22422,-0.1,-49.6,168.0
316013007,-76.47323,44.22689,-0.1,-49.6,168.0
316013007,-76.47495,44.23214,-0.1,-49.6,126.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.47402,44.22994,-0.1,-49.6,161.0
316013007,-76.42618,44.21536,-0.1,-49.6,113.0
316013007,-76.42915,44.21587,-0.1,-49.6,89.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.44734,44.21716,-0.1,-49.6,90.0
316013007,-76.45126,44.21754,-0.1,-49.6,93.0
316013007,-76.45568,44.21819,-0.1,-49.6,97.0
316013007,-76.45942,44.21889,-0.1,-49.6,96.0
316013007,-76.47702,44.23262,-0.1,-49.6,100.0
316013007,-76.47704,44.23262,-0.1,-49.6,100.0
316013007,-76.47703,44.23262,-0.1,-49.6,101.0
316013007,-76.47702,44.23261,-0.1,-49.6,101.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.4768,44.2326,-0.1,-49.6,98.0
316013007,-76.47704,44.23262,-0.1,-49.6,101.0
316013007,-76.47704,44.23262,-0.1,-49.6,101.0
316013007,-76.47704,44.23264,-0.1,-49.6,101.0
316013007,-76.47702,44.23263,-0.1,-49.6,100.0
316013007,-76.47705,44.23264,-0.1,-49.6,101.0
316013007,-76.47703,44.23262,-0.1,-49.6,101.0
316013007,-76.47702,44.23262,-0.1,-49.6,101.0
316013007,-76.47703,44.23263,-0.1,-49.6,101.0
316013007,-76.47703,44.23263,-0.1,-49.6,101.0
316013007,-76.47678,44.23269,-0.1,-49.6,96.0
316013007,-76.47704,44.23263,-0.1,-49.6,101.0
316013007,-76.47703,44.23263,-0.1,-49.6,101.0
316013007,-76.47704,44.23264,-0.1,-49.6,101.0
316013007,-76.47704,44.23262,-0.1,-49.6,101.0
316013007,-76.47402,44.22837,-0.1,-49.6,174.0
316013007,-76.47245,44.22314,-0.1,-49.6,132.0
316013007,-76.46854,44.22163,-0.1,-49.6,107.0
316013007,-76.47442,44.23138,-0.1,-49.6,171.0
316013007,-76.44691,44.21808,-0.1,-49.6,103.0
316013007,-76.45565,44.21934,-0.1,-49.6,96.0
316013007,-76.44231,44.21731,-0.1,-49.6,100.0
316013007,-76.43023,44.21574,-0.1,-49.6,98.0
316013007,-76.43425,44.21627,-0.1,-49.6,102.0
316013007,-76.47365,44.22571,-0.1,-49.6,172.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.42681,44.21549,-0.1,-49.6,109.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,116.0
316013007,-76.4647,44.22084,-0.1,-49.6,103.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.43769,44.21671,-0.1,-49.6,98.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.46019,44.22004,-0.1,-49.6,102.0
316013007,-76.43811,44.21781,-0.1,-49.6,100.0
316013007,-76.42603,44.21535,-0.1,-49.6,116.0
316013007,-76.44948,44.22003,-0.1,-49.6,99.0
316013007,-76.45086,44.21872,-0.1,-49.6,101.0
316013007,-76.45675,44.22118,-0.1,-49.6,97.0
316013007,-76.42605,44.21536,-0.1,-49.6,116.0
316013007,-76.45288,44.22059,-0.1,-49.6,97.0
316013007,-76.46004,44.22168,-0.1,-49.6,96.0
316013007,-76.46336,44.22212,-0.1,-49.6,94.0
316013007,-76.47428,44.22739,-0.1,-49.6,176.0
316013007,-76.46671,44.22247,-0.1,-49.6,92.0
316013007,-76.42711,44.21554,-0.1,-49.6,106.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.44206,44.21858,-0.1,-49.6,100.0
316013007,-76.47698,44.23262,-0.1,-49.6,99.0
316013007,-76.47704,44.23262,-0.1,-49.6,100.0
316013007,-76.47439,44.23047,-0.1,-49.6,170.0
316013007,-76.44546,44.21928,-0.1,-49.6,99.0
316013007,-76.43472,44.21718,-0.1,-49.6,99.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.47061,44.2228,-0.1,-49.6,97.0
316013007,-76.42603,44.21536,-0.1,-49.6,116.0
316013007,-76.42605,44.21536,-0.1,-49.6,116.0
316013007,-76.47703,44.23261,-0.1,-49.6,100.0
316013007,-76.47705,44.23262,-0.1,-49.6,101.0
316013007,-76.47376,44.2243,-0.1,-49.6,161.0
316013007,-76.47588,44.23255,-0.1,-49.6,98.0
316013007,-76.47704,44.23262,-0.1,-49.6,101.0
316013007,-76.47703,44.23261,-0.1,-49.6,101.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.47704,44.23263,-0.1,-49.6,101.0
316013007,-76.47703,44.2326,-0.1,-49.6,101.0
316013007,-76.47703,44.23263,-0.1,-49.6,100.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.47704,44.23263,-0.1,-49.6,101.0
316013007,-76.47704,44.23262,-0.1,-49.6,100.0
316013007,-76.4307,44.21642,-0.1,-49.6,99.0
316013007,-76.47705,44.23262,-0.1,-49.6,100.0
316013007,-76.474,44.23055,-0.1,-49.6,171.0
316013007,-76.47365,44.22746,-0.1,-49.6,172.0
316013007,-76.47705,44.23262,-0.1,-49.6,101.0
316013007,-76.44927,44.21876,-0.1,-49.6,98.0
316013007,-76.45792,44.21976,-0.1,-49.6,99.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.47703,44.23262,-0.1,-49.6,100.0
316013007,-76.47704,44.23263,-0.1,-49.6,100.0
316013007,-76.47704,44.23262,-0.1,-49.6,101.0
316013007,-76.47124,44.22193,-0.1,-49.6,118.0
316013007,-76.4674,44.22098,-0.1,-49.6,101.0
316013007,-76.44461,44.21825,-0.1,-49.6,99.0
316013007,-76.43985,44.21764,-0.1,-49.6,102.0
316013007,-76.43125,44.21628,-0.1,-49.6,105.0
316013007,-76.47565,44.23259,-0.1,-49.6,119.0
316013007,-76.4352,44.21695,-0.1,-49.6,100.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42754,44.21559,-0.1,-49.6,106.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.42604,44.21534,-0.1,-49.6,116.0
316013007,-76.42603,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42605,44.21536,-0.1,-49.6,116.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.4732,44.22425,-0.1,-49.6,169.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.46267,44.22035,-0.1,-49.6,99.0
316013007,-76.4539,44.2193,-0.1,-49.6,99.0
316013007,-76.42603,44.21534,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,115.0
316013007,-76.42603,44.21535,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42603,44.21536,-0.1,-49.6,116.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.42603,44.21535,-0.1,-49.6,116.0
316013007,-76.42604,44.21534,-0.1,-49.6,116.0
316013007,-76.42603,44.21535,-0.1,-49.6,116.0
316013007,-76.42618,44.2154,-0.1,-49.6,114.0
316013007,-76.42606,44.21536,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,116.0
316013007,-76.42604,44.21536,-0.1,-49.6,116.0
316013007,-76.42602,44.21534,-0.1,-49.6,116.0
316013007,-76.42604,44.21534,-0.1,-49.6,116.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.42603,44.21536,-0.1,-49.6,116.0
316013007,-76.42601,44.21534,-0.1,-49.6,116.0
316013007,-76.42607,44.21537,-0.1,-49.6,116.0
316013007,-76.42603,44.21535,-0.1,-49.6,116.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42604,44.21536,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42603,44.21533,-0.1,-49.6,116.0
316013007,-76.42602,44.21533,-0.1,-49.6,116.0
316013007,-76.42605,44.21536,-0.1,-49.6,115.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.42601,44.21531,-0.1,-49.6,116.0
316013007,-76.42602,44.21532,-0.1,-49.6,116.0
316013007,-76.42602,44.21533,-0.1,-49.6,116.0
316013007,-76.42603,44.21533,-0.1,-49.6,116.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42606,44.21536,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,116.0
316013007,-76.42604,44.21536,-0.1,-49.6,115.0
316013007,-76.42604,44.21535,-0.1,-49.6,116.0
316013007,-76.42602,44.21532,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42606,44.21535,-0.1,-49.6,115.0
316013007,-76.42601,44.21532,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42606,44.21534,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42606,44.21535,-0.1,-49.6,115.0
316013007,-76.42605,44.21536,-0.1,-49.6,115.0
316013007,-76.42606,44.21535,-0.1,-49.6,115.0
316013007,-76.42606,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21535,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,116.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42606,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42603,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42604,44.21533,-0.1,-49.6,116.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
316013007,-76.42604,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21534,-0.1,-49.6,115.0
316013007,-76.42605,44.21535,-0.1,-49.6,115.0
