MMSI,Longitude,Latitude,SOG,COG,Heading
316013007,-76.43517,-41.19383,-0.1,-49.6,98.0
316013007,-76.42212,-41.180780000000006,-0.1,-49.6,113.0
316013007,-76.43027,-41.18892999999999,-0.1,-49.6,103.0
316013007,-76.45776000000001,-41.21642000000001,-0.1,-49.6,93.0
316013007,-76.42595,-41.18461,-0.1,-49.6,103.0
316013007,-76.4623,-41.22096,-0.1,-49.6,94.0
316013007,-76.48703,-41.24569,-0.1,-49.6,156.0
316013007,-76.44471000000001,-41.203370000000014,-0.1,-49.6,94.0
316013007,-76.47076,-41.22942,-0.1,-49.6,99.0
316013007,-76.48002000000001,-41.23868000000001,-0.1,-49.6,165.0
316013007,-76.47575,-41.234410000000004,-0.1,-49.6,138.0
316013007,-76.49037,-41.24903,-0.1,-49.6,101.0
316013007,-76.49037,-41.24903,-0.1,-49.6,100.0
316013007,-76.49037,-41.24903,-0.1,-49.6,101.0
316013007,-76.4493,-41.20795999999999,-0.1,-49.6,96.0
316013007,-76.45389,-41.21255,-0.1,-49.6,94.0
316013007,-76.49037,-41.24903,-0.1,-49.6,100.0
316013007,-76.48384000000001,-41.242500000000014,-0.1,-49.6,175.0
316013007,-76.49036000000001,-41.24902000000001,-0.1,-49.6,100.0
316013007,-76.49035,-41.249010000000006,-0.1,-49.6,100.0
316013007,-76.46687,-41.22553,-0.1,-49.6,96.0
316013007,-76.49038,-41.24904,-0.1,-49.6,100.0
316013007,-76.49037,-41.24903,-0.1,-49.6,100.0
316013007,-76.49038,-41.24904,-0.1,-49.6,100.0
316013007,-76.48979,-41.24845,-0.1,-49.6,97.0
316013007,-76.49034,-41.249,-0.1,-49.6,98.0
316013007,-76.49041,-41.249069999999996,-0.1,-49.6,100.0
316013007,-76.49039,-41.249050000000004,-0.1,-49.6,99.0
316013007,-76.48353,-41.24219,-0.1,-49.6,181.0
316013007,-76.49039,-41.249050000000004,-0.1,-49.6,100.0
316013007,-76.49039,-41.249050000000004,-0.1,-49.6,100.0
316013007,-76.49038999999999,-41.24904999999999,-0.1,-49.6,100.0
316013007,-76.49040000000001,-41.24906000000001,-0.1,-49.6,99.0
316013007,-76.46614,-41.224799999999995,-0.1,-49.6,105.0
316013007,-76.48669,-41.245349999999995,-0.1,-49.6,172.0
316013007,-76.48055,-41.23920999999999,-0.1,-49.6,177.0
316013007,-76.49039,-41.249050000000004,-0.1,-49.6,100.0
316013007,-76.49038,-41.24904,-0.1,-49.6,100.0
316013007,-76.49040000000001,-41.24906000000001,-0.1,-49.6,100.0
