MMSI,Longitude,Latitude,SOG,COG,Heading
316013007,-76.42377,44.22672,-0.1,-49.6,163.0
316013007,-76.42705000000001,44.23259,-0.1,-49.6,100.0
316013007,-76.42707,44.23261,-0.1,-49.6,101.0
316013007,-76.41713,44.22218,-0.1,-49.6,103.0
316013007,-76.41336,44.22157,-0.1,-49.6,104.0
316013007,-76.42683000000001,44.23264,-0.1,-49.6,96.0
316013007,-76.4006,44.21959,-0.1,-49.6,105.0
316013007,-76.42422,44.22877,-0.1,-49.6,163.0
316013007,-76.40892000000001,44.22087,-0.1,-49.6,104.0
316013007,-76.42475,44.23144,-0.1,-49.6,171.0
316013007,-76.42338000000001,44.22437,-0.1,-49.6,157.0
316013007,-76.42149,44.22279,-0.1,-49.6,101.0
316013007,-76.42705000000001,44.23261,-0.1,-49.6,101.0
316013007,-76.405,44.22026,-0.1,-49.6,104.0
316013007,-76.38026,44.21623,-0.1,-49.6,109.0
316013007,-76.42704,44.23259,-0.1,-49.6,101.0
316013007,-76.39626,44.21891,-0.1,-49.6,106.0
316013007,-76.38818,44.2176,-0.1,-49.6,106.0
316013007,-76.39218,44.21823,-0.1,-49.6,104.0
316013007,-76.37606000000001,44.21534,-0.1,-49.6,116.0
316013007,-76.37606000000001,44.21534,-0.1,-49.6,116.0
316013007,-76.37718000000001,44.2157,-0.1,-49.6,116.0
316013007,-76.38425000000001,44.21695,-0.1,-49.6,105.0
316013007,-76.37606000000001,44.21534,-0.1,-49.6,116.0
316013007,-76.37605,44.21534,-0.1,-49.6,116.0
316013007,-76.39109,44.21832,-0.1,-49.6,96.0
316013007,-76.37611,44.21535,-0.1,-49.6,115.0
316013007,-76.37606000000001,44.21534,-0.1,-49.6,116.0
316013007,-76.37606000000001,44.21534,-0.1,-49.6,116.0
316013007,-76.37606000000001,44.21533,-0.1,-49.6,116.0
316013007,-76.38679,44.21764,-0.1,-49.6,98.0
316013007,-76.37606000000001,44.21532,-0.1,-49.6,113.0
316013007,-76.38269,44.21684,-0.1,-49.6,103.0
316013007,-76.40672,44.2203,-0.1,-49.6,93.0
316013007,-76.37914,44.21607,-0.1,-49.6,103.0
316013007,-76.41088,44.22068,-0.1,-49.6,94.0
316013007,-76.42473,44.23156,-0.1,-49.6,156.0
316013007,-76.39512,44.21885,-0.1,-49.6,94.0
316013007,-76.41843,44.22159,-0.1,-49.6,99.0
316013007,-76.42405000000001,44.22523,-0.1,-49.6,165.0
316013007,-76.42219,44.22282,-0.1,-49.6,138.0
316013007,-76.42703,44.2326,-0.1,-49.6,101.0
316013007,-76.42703,44.2326,-0.1,-49.6,100.0
316013007,-76.42703,44.2326,-0.1,-49.6,101.0
316013007,-76.39919,44.21937,-0.1,-49.6,96.0
316013007,-76.40322,44.21993,-0.1,-49.6,94.0
316013007,-76.42703,44.2326,-0.1,-49.6,100.0
316013007,-76.42468000000001,44.22842,-0.1,-49.6,175.0
316013007,-76.42703,44.23259,-0.1,-49.6,100.0
316013007,-76.42702,44.23259,-0.1,-49.6,100.0
316013007,-76.41497,44.22116,-0.1,-49.6,96.0
316013007,-76.42704,44.2326,-0.1,-49.6,100.0
316013007,-76.42703,44.2326,-0.1,-49.6,100.0
316013007,-76.42704,44.2326,-0.1,-49.6,100.0
316013007,-76.42647000000001,44.23258,-0.1,-49.6,97.0
316013007,-76.42696000000001,44.23264,-0.1,-49.6,98.0
316013007,-76.42705000000001,44.23262,-0.1,-49.6,100.0
316013007,-76.42704,44.23261,-0.1,-49.6,99.0
316013007,-76.42438,44.22841,-0.1,-49.6,181.0
316013007,-76.42704,44.23261,-0.1,-49.6,100.0
316013007,-76.42704,44.23261,-0.1,-49.6,100.0
316013007,-76.42703,44.23262,-0.1,-49.6,100.0
316013007,-76.42705000000001,44.23261,-0.1,-49.6,99.0
316013007,-76.4148,44.2206,-0.1,-49.6,105.0
316013007,-76.42456,44.23139,-0.1,-49.6,172.0
316013007,-76.42437,44.22544,-0.1,-49.6,177.0
316013007,-76.42704,44.23261,-0.1,-49.6,100.0
316013007,-76.42703,44.23261,-0.1,-49.6,100.0
